Date/Time,ZONE ONE:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 06/08  19:30:00,20.5509749995628,34.946195145285 
 06/08  19:40:00,19.8009749995628,34.4723569386516 
 06/08  19:50:00,19.0509749995628,33.99126133217 
 06/08  20:00:00,18.3009749995628,33.5053296552244 
 06/08  20:10:00,17.8509749995628,33.031714219297 
 06/08  20:20:00,17.4009749995628,32.5709476162853 
 06/08  20:30:00,16.9509749995628,32.1163834723163 
 06/08  20:40:00,16.5009749995628,31.6641207648369 
 06/08  20:50:00,16.0509749995628,31.2140212617228 
 06/08  21:00:00,15.6009749995628,30.7671067539056 
 06/08  21:10:00,15.6843083328961,30.3441431360312 
 06/08  21:20:00,15.7676416662295,29.9450006175234 
 06/08  21:30:00,15.8509749995628,29.5608203351476 
 06/08  21:40:00,15.9343083328961,29.1864519187859 
 06/08  21:50:00,16.0176416662295,28.8216377700597 
 06/08  22:00:00,16.1009749995628,28.4674370890989 
 06/08  22:10:00,15.7343083328961,28.1011300014129 
 06/08  22:20:00,15.3676416662295,27.7211748670485 
 06/08  22:30:00,15.0009749995628,27.3368530909747 
 06/08  22:40:00,14.6343083328961,26.9542319532709 
 06/08  22:50:00,14.2676416662295,26.5742356251212 
 06/08  23:00:00,13.9009749995628,26.195568343174 
 06/08  23:10:00,13.9009749995628,25.8355052376134 
 06/08  23:20:00,13.9009749995628,25.4947716118313 
 06/08  23:30:00,13.9009749995628,25.1660352226765 
 06/08  23:40:00,13.9009749995628,24.844421419879 
 06/08  23:50:00,13.9009749995628,24.5292648945323 
 06/08  24:00:00,13.9009749995628,24.2213182751655 
 06/09  00:10:00,13.8009749995628,23.9173221196975 
 06/09  00:20:00,13.7009749995628,23.6168589718056 
 06/09  00:30:00,13.6009749995628,23.3207396192537 
 06/09  00:40:00,13.5009749995628,23.0293091475448 
 06/09  00:50:00,13.4009749995628,22.742262316682 
 06/09  01:00:00,13.3009749995628,22.4590686456935 
 06/09  01:10:00,13.4009749995628,22.1873279431142 
 06/09  01:20:00,13.5009749995628,21.928325715125 
 06/09  01:30:00,13.6009749995628,21.6802317071256 
 06/09  01:40:00,13.7009749995628,21.4419602891353 
 06/09  01:50:00,13.8009749995628,21.213622523837 
 06/09  02:00:00,13.9009749995628,20.9955621082303 
 06/09  02:10:00,13.7176416662295,20.774332489415 
 06/09  02:20:00,13.5343083328961,20.5474144271834 
 06/09  02:30:00,13.3509749995628,20.318865161656 
 06/09  02:40:00,13.1676416662295,20.0919406808348 
 06/09  02:50:00,12.9843083328961,19.8672071896395 
 06/09  03:00:00,12.8009749995628,19.6439219160703 
 06/09  03:10:00,12.9843083328961,19.4399024412267 
 06/09  03:20:00,13.1676416662295,19.257611126292 
 06/09  03:30:00,13.3509749995628,19.0907996574746 
 06/09  03:40:00,13.5343083328961,18.934633911471 
 06/09  03:50:00,13.7176416662295,18.7878076834589 
 06/09  04:00:00,13.9009749995628,18.6507064852906 
 06/09  04:10:00,13.5343083328961,18.4963662442946 
 06/09  04:20:00,13.1676416662295,18.3199219593262 
 06/09  04:30:00,12.8009749995628,18.1304638216671 
 06/09  04:40:00,12.4343083328961,17.9438764549007 
 06/09  04:50:00,12.0676416662295,17.7685617147614 
 06/09  05:00:00,11.7009749995628,17.6055652186335 
 06/09  05:10:00,11.8843083328961,17.4785980955549 
 06/09  05:20:00,12.0676416662295,17.3893548621093 
 06/09  05:30:00,12.2509749995628,17.3277194390502 
 06/09  05:40:00,12.4343083328961,17.2910851330333 
 06/09  05:50:00,12.6176416662295,17.282131907333 
 06/09  06:00:00,12.8009749995628,17.3034167821353 
 06/09  06:10:00,13.1676416662295,17.3638039714724 
 06/09  06:20:00,13.5343083328961,17.4634848912875 
 06/09  06:30:00,13.9009749995628,17.5983108031966 
 06/09  06:40:00,14.2676416662295,17.7600040917309 
 06/09  06:50:00,14.6343083328961,17.9425497613302 
 06/09  07:00:00,15.0009749995628,18.1462796203458 
 06/09  07:10:00,15.4676416662295,18.3767634346295 
 06/09  07:20:00,15.9343083328961,18.6375191985303 
 06/09  07:30:00,16.4009749995628,18.927028872631 
 06/09  07:40:00,16.8676416662295,19.2413366576 
 06/09  07:50:00,17.3343083328961,19.5761527626508 
 06/09  08:00:00,17.8009749995628,19.9265946424551 
 06/09  08:10:00,18.1676416662295,20.2910286911385 
 06/09  08:20:00,18.5343083328961,20.6730242093996 
 06/09  08:30:00,18.9009749995628,21.0750425991613 
 06/09  08:40:00,19.2676416662295,21.496802817073 
 06/09  08:50:00,19.6343083328961,21.9363666425597 
 06/09  09:00:00,20.0009749995628,22.3914179118 
 06/09  09:10:00,20.1843083328961,22.8513629719911 
 06/09  09:20:00,20.3676416662295,23.3143040816085 
 06/09  09:30:00,20.5509749995628,23.7850481598995 
 06/09  09:40:00,20.7343083328961,24.2674802101757 
 06/09  09:50:00,20.9176416662295,24.761904788462 
 06/09  10:00:00,21.1009749995628,25.2660694276542 
 06/09  10:10:00,21.2009749995628,25.7725588072578 
 06/09  10:20:00,21.3009749995628,26.2800705990602 
 06/09  10:30:00,21.4009749995628,26.7906975700427 
 06/09  10:40:00,21.5009749995628,27.3147096981162 
 06/09  10:50:00,21.6009749995628,27.8601016723623 
 06/09  11:00:00,21.7009749995628,28.4284347116191 
 06/09  11:10:00,21.7009749995628,29.0129104514878 
 06/09  11:20:00,21.7009749995628,29.6089871046265 
 06/09  11:30:00,21.7009749995628,30.2191040560445 
 06/09  11:40:00,21.7009749995628,30.8371904081569 
 06/09  11:50:00,21.7009749995628,31.4509199747274 
 06/09  12:00:00,21.7009749995628,32.0575820981154 
 06/09  12:10:00,21.7843083328961,32.6533798789897 
 06/09  12:20:00,21.8676416662295,33.2371080769059 
 06/09  12:30:00,21.9509749995628,33.8067072328997 
 06/09  12:40:00,22.0343083328961,34.3479860677249 
 06/09  12:50:00,22.1176416662295,34.8558112172782 
 06/09  13:00:00,22.2009749995628,35.3306186074997 
 06/09  13:10:00,22.3843083328961,35.779152078915 
 06/09  13:20:00,22.5676416662295,36.188026173826 
 06/09  13:30:00,22.7509749995628,36.5694410463102 
 06/09  13:40:00,22.9343083328961,36.9334354252579 
 06/09  13:50:00,23.1176416662295,37.2791406628795 
 06/09  14:00:00,23.3009749995628,37.608288428417 
 06/09  14:10:00,23.4009749995628,37.9000305772095 
 06/09  14:20:00,23.5009749995628,38.1603100271266 
 06/09  14:30:00,23.6009749995628,38.3962489354583 
 06/09  14:40:00,23.7009749995628,38.6020503770671 
 06/09  14:50:00,23.8009749995628,38.7643225866782 
 06/09  15:00:00,23.9009749995628,38.8771093639718 
 06/09  15:10:00,23.5343083328961,38.9196598201178 
 06/09  15:20:00,23.1676416662295,38.8980225194422 
 06/09  15:30:00,22.8009749995628,38.8201928923939 
 06/09  15:40:00,22.4343083328961,38.7016482388119 
 06/09  15:50:00,22.0676416662295,38.5545021539258 
 06/09  16:00:00,21.7009749995628,38.3850491596708 
 06/09  16:10:00,21.6009749995628,38.2135947155588 
 06/09  16:20:00,21.5009749995628,38.0436056637093 
 06/09  16:30:00,21.4009749995628,37.870598887817 
 06/09  16:40:00,21.3009749995628,37.6829211681505 
 06/09  16:50:00,21.2009749995628,37.4749316267608 
 06/09  17:00:00,21.1009749995628,37.2468835293248 
 06/09  17:10:00,20.5509749995628,36.9754028199323 
 06/09  17:20:00,20.0009749995628,36.6589033763431 
 06/09  17:30:00,19.4509749995628,36.3037324032339 
 06/09  17:40:00,18.9009749995628,35.9292935872114 
 06/09  17:50:00,18.3509749995628,35.5363790744921 
 06/09  18:00:00,17.8009749995628,35.1249782395455 
 06/09  18:10:00,17.8009749995628,34.7213440031296 
 06/09  18:20:00,17.8009749995628,34.3187553800275 
 06/09  18:30:00,17.8009749995628,33.9183537810498 
 06/09  18:40:00,17.8009749995628,33.5200287681046 
 06/09  18:50:00,17.8009749995628,33.1321672653934 
 06/09  19:00:00,17.8009749995628,32.745508533308 
 06/09  19:10:00,17.4343083328961,32.3406829952271 
 06/09  19:20:00,17.0676416662295,31.910522348625 
 06/09  19:30:00,16.7009749995628,31.4692019709112 
 06/09  19:40:00,16.3343083328961,31.0314498857505 
 06/09  19:50:00,15.9676416662295,30.6026942605451 
 06/09  20:00:00,15.6009749995628,30.182202302344 
 06/09  20:10:00,15.6009749995628,29.7812076524519 
 06/09  20:20:00,15.6009749995628,29.3985955562226 
 06/09  20:30:00,15.6009749995628,29.0284546717156 
 06/09  20:40:00,15.6009749995628,28.6672113796317 
 06/09  20:50:00,15.6009749995628,28.3115496951193 
 06/09  21:00:00,15.6009749995628,27.9634448473067 
 06/09  21:10:00,15.5509749995628,27.617825011907 
 06/09  21:20:00,15.5009749995628,27.2738653166822 
 06/09  21:30:00,15.4509749995628,26.9335761509281 
 06/09  21:40:00,15.4009749995628,26.5988606354558 
 06/09  21:50:00,15.3509749995628,26.2705131058338 
 06/09  22:00:00,15.3009749995628,25.948607586801 
 06/09  22:10:00,15.2509749995628,25.632610857987 
 06/09  22:20:00,15.2009749995628,25.3223559422927 
 06/09  22:30:00,15.1509749995628,25.017846769425 
 06/09  22:40:00,15.1009749995628,24.7190162538412 
 06/09  22:50:00,15.0509749995628,24.4256992091074 
 06/09  23:00:00,15.0009749995628,24.1377028796871 
 06/09  23:10:00,14.7176416662295,23.8438354473705 
 06/09  23:20:00,14.4343083328961,23.5430878528615 
 06/09  23:30:00,14.1509749995628,23.2396779598907 
 06/09  23:40:00,13.8676416662295,22.9366015348612 
 06/09  23:50:00,13.5843083328961,22.6342999846391 
 06/09  24:00:00,13.3009749995628,22.332079872499 
 06/10  00:10:00,13.4009749995628,22.0474587751147 
 06/10  00:20:00,13.5009749995628,21.7816962890503 
 06/10  00:30:00,13.6009749995628,21.527900974143 
 06/10  00:40:00,13.7009749995628,21.2811980915537 
 06/10  00:50:00,13.8009749995628,21.040661958369 
 06/10  01:00:00,13.9009749995628,20.8071079095506 
 06/10  01:10:00,13.9009749995628,20.5782524829454 
 06/10  01:20:00,13.9009749995628,20.3540867495617 
 06/10  01:30:00,13.9009749995628,20.1358767925457 
 06/10  01:40:00,13.9009749995628,19.9246227808326 
 06/10  01:50:00,13.9009749995628,19.7206463257311 
 06/10  02:00:00,13.9009749995628,19.5238632135388 
 06/10  02:10:00,13.7176416662295,19.324794229184 
 06/10  02:20:00,13.5343083328961,19.1219240590877 
 06/10  02:30:00,13.3509749995628,18.9184716847668 
 06/10  02:40:00,13.1676416662295,18.7171946319041 
 06/10  02:50:00,12.9843083328961,18.5188220274437 
 06/10  03:00:00,12.8009749995628,18.3228862937717 
 06/10  03:10:00,12.6176416662295,18.1273984058093 
 06/10  03:20:00,12.4343083328961,17.9316520216605 
 06/10  03:30:00,12.2509749995628,17.735732431081 
 06/10  03:40:00,12.0676416662295,17.539719546838 
 06/10  03:50:00,11.8843083328961,17.3434692610565 
 06/10  04:00:00,11.7009749995628,17.1467486471419 
 06/10  04:10:00,11.6009749995628,16.9537297409156 
 06/10  04:20:00,11.5009749995628,16.7658598242696 
 06/10  04:30:00,11.4009749995628,16.582129156645 
 06/10  04:40:00,11.3009749995628,16.4087144277414 
 06/10  04:50:00,11.2009749995628,16.249835377239 
 06/10  05:00:00,11.1009749995628,16.10655648393 
 06/10  05:10:00,11.2843083328961,15.9917594549696 
 06/10  05:20:00,11.4676416662295,15.9062595606633 
 06/10  05:30:00,11.6509749995628,15.8438471287392 
 06/10  05:40:00,11.8343083328961,15.8036209351497 
 06/10  05:50:00,12.0176416662295,15.7922777324158 
 06/10  06:00:00,12.2009749995628,15.8196726851009 
 06/10  06:10:00,12.5676416662295,15.8993484770827 
 06/10  06:20:00,12.9343083328961,16.0331227547403 
 06/10  06:30:00,13.3009749995628,16.2202686010193 
 06/10  06:40:00,13.6676416662295,16.4535421355857 
 06/10  06:50:00,14.0343083328961,16.7231495048324 
 06/10  07:00:00,14.4009749995628,17.0201970778974 
 06/10  07:10:00,14.6843083328961,17.3356406852129 
 06/10  07:20:00,14.9676416662295,17.6651792931904 
 06/10  07:30:00,15.2509749995628,18.0069633248671 
 06/10  07:40:00,15.5343083328961,18.357920587204 
 06/10  07:50:00,15.8176416662295,18.7146806228975 
 06/10  08:00:00,16.1009749995628,19.0749658457929 
 06/10  08:10:00,16.3843083328961,19.4423550305572 
 06/10  08:20:00,16.6676416662295,19.8241674180688 
 06/10  08:30:00,16.9509749995628,20.2276217364704 
 06/10  08:40:00,17.2343083328961,20.6460716369995 
 06/10  08:50:00,17.5176416662295,21.0744262628562 
 06/10  09:00:00,17.8009749995628,21.5111863605696 
 06/10  09:10:00,17.8843083328961,21.9511464235613 
 06/10  09:20:00,17.9676416662295,22.3938700326947 
 06/10  09:30:00,18.0509749995628,22.8412708654392 
 06/10  09:40:00,18.1343083328961,23.2865346731524 
 06/10  09:50:00,18.2176416662295,23.720529592196 
 06/10  10:00:00,18.3009749995628,24.1331186109692 
 06/10  10:10:00,18.5843083328962,24.5219460536635 
 06/10  10:20:00,18.8676416662295,24.8831868678337 
 06/10  10:30:00,19.1509749995628,25.2116541698227 
 06/10  10:40:00,19.4343083328961,25.5459340912767 
 06/10  10:50:00,19.7176416662295,25.9284434736519 
 06/10  11:00:00,20.0009749995628,26.3667981269364 
 06/10  11:10:00,20.1843083328961,26.8542287715017 
 06/10  11:20:00,20.3676416662295,27.389619927322 
 06/10  11:30:00,20.5509749995628,27.9753200860482 
 06/10  11:40:00,20.7343083328961,28.5820271575595 
 06/10  11:50:00,20.9176416662295,29.1822274508398 
 06/10  12:00:00,21.1009749995628,29.762904270353 
 06/10  12:10:00,21.2009749995628,30.3193262146642 
 06/10  12:20:00,21.3009749995628,30.8556893703031 
 06/10  12:30:00,21.4009749995628,31.3753833855412 
 06/10  12:40:00,21.5009749995628,31.8647528246922 
 06/10  12:50:00,21.6009749995628,32.3284025218119 
 06/10  13:00:00,21.7009749995628,32.7595248595535 
 06/10  13:10:00,21.2343083328961,33.1284348053997 
 06/10  13:20:00,20.7676416662295,33.4347236819687 
 06/10  13:30:00,20.3009749995628,33.6820611306135 
 06/10  13:40:00,19.8343083328961,33.870443370033 
 06/10  13:50:00,19.3676416662295,33.9984683062979 
 06/10  14:00:00,18.9009749995628,34.0672788581432 
 06/10  14:10:00,18.5343083328961,34.0842865311311 
 06/10  14:20:00,18.1676416662295,34.0569458432078 
 06/10  14:30:00,17.8009749995628,33.9852531549508 
 06/10  14:40:00,17.4343083328961,33.8921180978018 
 06/10  14:50:00,17.0676416662295,33.7839489839783 
 06/10  15:00:00,16.7009749995628,33.6754887052459 
 06/10  15:10:00,16.5176416662295,33.5766318642506 
 06/10  15:20:00,16.3343083328962,33.482951697032 
 06/10  15:30:00,16.1509749995628,33.4000456669939 
 06/10  15:40:00,15.9676416662295,33.2980919164701 
 06/10  15:50:00,15.7843083328961,33.1591626317143 
 06/10  16:00:00,15.6009749995628,32.9846708391942 
 06/10  16:10:00,15.9676416662295,32.7997107933685 
 06/10  16:20:00,16.3343083328962,32.6215825028211 
 06/10  16:30:00,16.7009749995628,32.4453960453426 
 06/10  16:40:00,17.0676416662295,32.2739515502453 
 06/10  16:50:00,17.4343083328961,32.1151949826984 
 06/10  17:00:00,17.8009749995628,31.9785459684496 
 06/10  17:10:00,17.8009749995628,31.8317667362204 
 06/10  17:20:00,17.8009749995628,31.6730414060193 
 06/10  17:30:00,17.8009749995628,31.5117530377311 
 06/10  17:40:00,17.8009749995628,31.3431512547978 
 06/10  17:50:00,17.8009749995628,31.1575424567138 
 06/10  18:00:00,17.8009749995628,30.949620834231 
 06/10  18:10:00,17.5176416662295,30.7073044923495 
 06/10  18:20:00,17.2343083328961,30.4314324278548 
 06/10  18:30:00,16.9509749995628,30.1283528106388 
 06/10  18:40:00,16.6676416662295,29.8084446159314 
 06/10  18:50:00,16.3843083328961,29.4783851576717 
 06/10  19:00:00,16.1009749995628,29.1400540682129 
 06/10  19:10:00,15.7343083328961,28.7873036613309 
 06/10  19:20:00,15.3676416662295,28.4195697831377 
 06/10  19:30:00,15.0009749995628,28.035407671178 
 06/10  19:40:00,14.6343083328961,27.64187710031 
 06/10  19:50:00,14.2676416662295,27.2458208165876 
 06/10  20:00:00,13.9009749995628,26.849763083102 
 06/10  20:10:00,13.6176416662295,26.4570814778842 
 06/10  20:20:00,13.3343083328961,26.0679940793507 
 06/10  20:30:00,13.0509749995628,25.6818797581727 
 06/10  20:40:00,12.7676416662295,25.298753494237 
 06/10  20:50:00,12.4843083328961,24.9190601073994 
 06/10  21:00:00,12.2009749995628,24.5431140357208 
 06/10  21:10:00,12.1176416662295,24.1811322661921 
 06/10  21:20:00,12.0343083328961,23.8334599581562 
 06/10  21:30:00,11.9509749995628,23.4955196923144 
 06/10  21:40:00,11.8676416662295,23.16409201128 
 06/10  21:50:00,11.7843083328961,22.8384090068105 
 06/10  22:00:00,11.7009749995628,22.518712397418 
 06/10  22:10:00,11.8843083328961,22.216780914244 
 06/10  22:20:00,12.0676416662295,21.93403557463 
 06/10  22:30:00,12.2509749995628,21.6662307594933 
 06/10  22:40:00,12.4343083328961,21.4104206862174 
 06/10  22:50:00,12.6176416662295,21.1661075400867 
 06/10  23:00:00,12.8009749995628,20.9336922865755 
 06/10  23:10:00,12.6843083328961,20.6995616831463 
 06/10  23:20:00,12.5676416662295,20.4614678273485 
 06/10  23:30:00,12.4509749995628,20.2236644779616 
 06/10  23:40:00,12.3343083328961,19.9894089454676 
 06/10  23:50:00,12.2176416662295,19.7591847316921 
 06/10  24:00:00,12.1009749995628,19.5321811815791 
 06/11  00:10:00,11.9343083328961,19.3049052186975 
 06/11  00:20:00,11.7676416662295,19.0768313943384 
 06/11  00:30:00,11.6009749995628,18.8489809538424 
 06/11  00:40:00,11.4343083328961,18.6221133655899 
 06/11  00:50:00,11.2676416662295,18.3963263168052 
 06/11  01:00:00,11.1009749995628,18.1715197413816 
 06/11  01:10:00,11.1009749995628,17.9553870770631 
 06/11  01:20:00,11.1009749995628,17.7489709131027 
 06/11  01:30:00,11.1009749995628,17.5495775480204 
 06/11  01:40:00,11.1009749995628,17.3551370667391 
 06/11  01:50:00,11.1009749995628,17.1651972756374 
 06/11  02:00:00,11.1009749995628,16.9800618864009 
 06/11  02:10:00,10.9176416662295,16.7902961377501 
 06/11  02:20:00,10.7343083328961,16.5943841684528 
 06/11  02:30:00,10.5509749995628,16.3955740490454 
 06/11  02:40:00,10.3676416662295,16.1965659792925 
 06/11  02:50:00,10.1843083328961,15.9980635584825 
 06/11  03:00:00,10.0009749995628,15.7997407802826 
 06/11  03:10:00,10.0009749995628,15.6113575187954 
 06/11  03:20:00,10.0009749995628,15.4344606647712 
 06/11  03:30:00,10.0009749995628,15.2656863532667 
 06/11  03:40:00,10.0009749995628,15.1023422420913 
 06/11  03:50:00,10.0009749995628,14.9436411812706 
 06/11  04:00:00,10.0009749995628,14.789772797628 
 06/11  04:10:00,10.0009749995628,14.6395025112521 
 06/11  04:20:00,10.0009749995628,14.4923007321743 
 06/11  04:30:00,10.0009749995628,14.3482322551712 
 06/11  04:40:00,10.0009749995628,14.2140160689908 
 06/11  04:50:00,10.0009749995628,14.0959576413385 
 06/11  05:00:00,10.0009749995628,13.9996977106444 
 06/11  05:10:00,10.4676416662295,13.9499013208591 
 06/11  05:20:00,10.9343083328961,13.9504253894077 
 06/11  05:30:00,11.4009749995628,13.9937475113657 
 06/11  05:40:00,11.8676416662295,14.0731080326771 
 06/11  05:50:00,12.3343083328961,14.1874222580031 
 06/11  06:00:00,12.8009749995628,14.338668213311 
 06/11  06:10:00,13.3509749995628,14.5374277390504 
 06/11  06:20:00,13.9009749995628,14.781824752813 
 06/11  06:30:00,14.4509749995628,15.0611691730078 
 06/11  06:40:00,15.0009749995628,15.36509948389 
 06/11  06:50:00,15.5509749995628,15.6869504432339 
 06/11  07:00:00,16.1009749995628,16.0250617765065 
 06/11  07:10:00,16.3843083328961,16.3638105633314 
 06/11  07:20:00,16.6676416662295,16.6977371976406 
 06/11  07:30:00,16.9509749995628,17.03005986333 
 06/11  07:40:00,17.2343083328961,17.3653422652367 
 06/11  07:50:00,17.5176416662295,17.7048969854746 
 06/11  08:00:00,17.8009749995628,18.0478225270925 
 06/11  08:10:00,18.0676416662295,18.3935951170202 
 06/11  08:20:00,18.3343083328962,18.7473073523619 
 06/11  08:30:00,18.6009749995628,19.1174713750038 
 06/11  08:40:00,18.8676416662295,19.5129112651823 
 06/11  08:50:00,19.1343083328961,19.9383866825415 
 06/11  09:00:00,19.4009749995628,20.3940016265434 
 06/11  09:10:00,19.6843083328961,20.8769066627371 
 06/11  09:20:00,19.9676416662295,21.3872699810852 
 06/11  09:30:00,20.2509749995628,21.9277562568886 
 06/11  09:40:00,20.5343083328961,22.5000571782169 
 06/11  09:50:00,20.8176416662295,23.1076791976815 
 06/11  10:00:00,21.1009749995628,23.7557794642893 
 06/11  10:10:00,21.4676416662295,24.4377799304791 
 06/11  10:20:00,21.8343083328962,25.1439571957334 
 06/11  10:30:00,22.2009749995628,25.8639637778843 
 06/11  10:40:00,22.5676416662295,26.5930797489108 
 06/11  10:50:00,22.9343083328961,27.3277145507107 
 06/11  11:00:00,23.3009749995628,28.0650861933781 
 06/11  11:10:00,23.5843083328962,28.8035254474457 
 06/11  11:20:00,23.8676416662295,29.5447383027398 
 06/11  11:30:00,24.1509749995628,30.2923593232409 
 06/11  11:40:00,24.4343083328961,31.0332107443519 
 06/11  11:50:00,24.7176416662295,31.7541470114447 
 06/11  12:00:00,25.0009749995628,32.4503405124084 
 06/11  12:10:00,25.1009749995628,33.1112567097825 
 06/11  12:20:00,25.2009749995628,33.7366621769864 
 06/11  12:30:00,25.3009749995628,34.3305463868595 
 06/11  12:40:00,25.4009749995628,34.8892336792397 
 06/11  12:50:00,25.5009749995628,35.4153664917738 
 06/11  13:00:00,25.6009749995628,35.9112740645711 
 06/11  13:10:00,25.8676416662295,36.3873209492794 
 06/11  13:20:00,26.1343083328962,36.8428889000446 
 06/11  13:30:00,26.4009749995628,37.2725921896542 
 06/11  13:40:00,26.6676416662295,37.6753714159823 
 06/11  13:50:00,26.9343083328961,38.0384230806782 
 06/11  14:00:00,27.2009749995628,38.3566432108937 
 06/11  14:10:00,27.2009749995628,38.6232154867909 
 06/11  14:20:00,27.2009749995628,38.843087634811 
 06/11  14:30:00,27.2009749995628,39.0249040936133 
 06/11  14:40:00,27.2009749995628,39.1776951332582 
 06/11  14:50:00,27.2009749995628,39.3169899309496 
 06/11  15:00:00,27.2009749995628,39.4458061600693 
 06/11  15:10:00,27.2009749995628,39.5585844758969 
 06/11  15:20:00,27.2009749995628,39.6539239798217 
 06/11  15:30:00,27.2009749995628,39.7295226810645 
 06/11  15:40:00,27.2009749995628,39.7875053576801 
 06/11  15:50:00,27.2009749995628,39.8322924038374 
 06/11  16:00:00,27.2009749995628,39.862002560205 
 06/11  16:10:00,26.9343083328961,39.8683989779751 
 06/11  16:20:00,26.6676416662295,39.8495813724249 
 06/11  16:30:00,26.4009749995628,39.8183592425893 
 06/11  16:40:00,26.1343083328961,39.7662671602396 
 06/11  16:50:00,25.8676416662295,39.6826213027525 
 06/11  17:00:00,25.6009749995628,39.571988899386 
 06/11  17:10:00,25.3176416662295,39.429400067514 
 06/11  17:20:00,25.0343083328961,39.253964571435 
 06/11  17:30:00,24.7509749995628,39.0502927263917 
 06/11  17:40:00,24.4676416662295,38.8224068221106 
 06/11  17:50:00,24.1843083328961,38.5683202099743 
 06/11  18:00:00,23.9009749995628,38.2865704231526 
 06/11  18:10:00,23.4343083328961,37.9620563967607 
 06/11  18:20:00,22.9676416662295,37.5994399087226 
 06/11  18:30:00,22.5009749995628,37.2059858566821 
 06/11  18:40:00,22.0343083328961,36.7940132459375 
 06/11  18:50:00,21.5676416662295,36.3719487298004 
 06/11  19:00:00,21.1009749995628,35.9422926116217 
 06/11  19:10:00,21.0176416662295,35.5251455274959 
 06/11  19:20:00,20.9343083328962,35.1213014278446 
 06/11  19:30:00,20.8509749995628,34.7209783062355 
 06/11  19:40:00,20.7676416662295,34.3240293517954 
 06/11  19:50:00,20.6843083328961,33.9348460450166 
 06/11  20:00:00,20.6009749995628,33.5557394592694 
 06/11  20:10:00,20.5009749995628,33.1834632661718 
 06/11  20:20:00,20.4009749995628,32.8169137417926 
 06/11  20:30:00,20.3009749995628,32.4568858813078 
 06/11  20:40:00,20.2009749995628,32.1041591213819 
 06/11  20:50:00,20.1009749995628,31.7588150267539 
 06/11  21:00:00,20.0009749995628,31.4205253819277 
 06/11  21:10:00,19.8176416662295,31.0852033787182 
 06/11  21:20:00,19.6343083328961,30.751948674316 
 06/11  21:30:00,19.4509749995628,30.4213984967856 
 06/11  21:40:00,19.2676416662295,30.0937757605098 
 06/11  21:50:00,19.0843083328961,29.7686677889701 
 06/11  22:00:00,18.9009749995628,29.4455182477761 
 06/11  22:10:00,18.7176416662295,29.1231141990748 
 06/11  22:20:00,18.5343083328961,28.8016213548236 
 06/11  22:30:00,18.3509749995628,28.4820430473393 
 06/11  22:40:00,18.1676416662295,28.1652730382945 
 06/11  22:50:00,17.9843083328961,27.851742831582 
 06/11  23:00:00,17.8009749995628,27.5415448460747 
 06/11  23:10:00,17.8009749995628,27.2443747625071 
 06/11  23:20:00,17.8009749995628,26.9611399711713 
 06/11  23:30:00,17.8009749995628,26.6880482168483 
 06/11  23:40:00,17.8009749995628,26.4223068006627 
 06/11  23:50:00,17.8009749995628,26.1632570322437 
 06/11  24:00:00,17.8009749995628,25.9111574825981 
 06/12  00:10:00,17.7009749995628,25.6613674305963 
 06/12  00:20:00,17.6009749995628,25.4132723977741 
 06/12  00:30:00,17.5009749995628,25.1680290775625 
 06/12  00:40:00,17.4009749995628,24.9268199664488 
 06/12  00:50:00,17.3009749995628,24.689707531743 
 06/12  01:00:00,17.2009749995628,24.4562681208316 
 06/12  01:10:00,17.0176416662295,24.2219916474472 
 06/12  01:20:00,16.8343083328962,23.9863347660053 
 06/12  01:30:00,16.6509749995628,23.7508005913899 
 06/12  01:40:00,16.4676416662295,23.5164695644195 
 06/12  01:50:00,16.2843083328961,23.2834931807548 
 06/12  02:00:00,16.1009749995628,23.0516111030229 
 06/12  02:10:00,16.2009749995628,22.8340740297727 
 06/12  02:20:00,16.3009749995628,22.632669916852 
 06/12  02:30:00,16.4009749995628,22.4426381412611 
 06/12  02:40:00,16.5009749995628,22.2602044192503 
 06/12  02:50:00,16.6009749995628,22.084368515615 
 06/12  03:00:00,16.7009749995628,21.915486370041 
 06/12  03:10:00,16.6009749995628,21.7445261983941 
 06/12  03:20:00,16.5009749995628,21.5698975139999 
 06/12  03:30:00,16.4009749995628,21.394587850831 
 06/12  03:40:00,16.3009749995628,21.2211478109652 
 06/12  03:50:00,16.2009749995628,21.0502742148428 
 06/12  04:00:00,16.1009749995628,20.8816219639259 
 06/12  04:10:00,15.9176416662295,20.7114019449227 
 06/12  04:20:00,15.7343083328962,20.5389914712993 
 06/12  04:30:00,15.5509749995628,20.3657080076532 
 06/12  04:40:00,15.3676416662295,20.2003478732052 
 06/12  04:50:00,15.1843083328961,20.0513226338546 
 06/12  05:00:00,15.0009749995628,19.9260665164999 
 06/12  05:10:00,15.1843083328961,19.8440918615187 
 06/12  05:20:00,15.3676416662295,19.8074289749855 
 06/12  05:30:00,15.5509749995628,19.8080370324243 
 06/12  05:40:00,15.7343083328961,19.8359377807046 
 06/12  05:50:00,15.9176416662295,19.8869558997606 
 06/12  06:00:00,16.1009749995628,19.9587564207343 
 06/12  06:10:00,16.6509749995628,20.0667975746899 
 06/12  06:20:00,17.2009749995628,20.2125532797021 
 06/12  06:30:00,17.7509749995628,20.3901302336805 
